tweet,label
hate drag hate busfairs 10h busfairs yeiks,Hater
got miserable looking day,Hater
hate sick missing school amazingly boring amp peace,Hater
totally unfair dunkin donut deliver,Hater
unfortunately wanna shop,Hater
unfortunately spoiled really mean whedonesque news dollhouse read,Hater
worst night sleep ever felt like even sleeping neck killing fuck class want get swine,Hater
hate angry angry choice,Hater
wtching parent packing stuff see d make sad nd miserable 4 summer class,Hater
getting frustrated god need vacation,Hater
mad want go concert badly bloody fuerteventura want go lady gaga,Hater
know world lousy shape even burger jockey dumb job correctly,Hater
get eventually still kinda suck c4 freakin annoying gt _ lt,Hater
sad even listen david album today know make cry,Hater
listening song morning sad,Hater
need another like 3 hour sleep im drained amp day hasnt even started yet bad hair day,Hater
secretly hoping rain evening frisbee class cancelled,Hater
chuck fan announcement chuck today unfortunately,Hater
extremely bored weather even depressing,Hater
unfortunately blu ray version,Hater
life unfair,Hater
ugh didnt get 2 c steven im like uberly sad,Hater
bbq want one bottom priority list unfortunately,Hater
trying understand life fucking unfair,Hater
frustrated app link twitter facebook working,Hater
unfortunately see star trek imax,Hater
nope worst thing know prevent really,Hater
bad news laker hater amp rocket fan yao year broken foot,Hater
behind watching wolverine star trek even pinoy film,Hater
uck feel sooooo sick 2 nites u couldnt finish dinner waste might 2 go 2 walgreens miserable amp nauseaous,Hater
need think cope figured lost amp hopeless bleeding amp broken come undone,Hater
sitting home bored upset,Hater
make angry face cuz im mad,Hater
sad still playing even though lagging addicted,Hater
yeah seems like people hate relative reason sad state affair indeed,Hater
ugh hate pinkeye even month since last time ha even 2 week,Hater
sick miserable,Hater
cat gave ringworm ashjajsh fucking bitch going kill swear hate ringworm miserableeee whining,Hater
im fucking sick stupid bad bacteria whaterver give cold,Hater
_ess sorry made upset,Hater
_9 unfortunately looking like 2 3 day storm,Hater
even kawawa fuck life seriously fuck,Hater
_is_awesome sorry,Hater
got stop sleeping awkward position neck unbearable pain,Hater
unfortunately forgot pokeflute home,Hater
poor phone function,Hater
head hurt bad gots fever hurt even lay sleep one call help,Hater
thanks think visitor gone 4 day trip give people food cat miserable,Hater
im really bored 10 night though wanna go jog unfortunately cant,Hater
unfair u west coast,Hater
btw got 1 2 mile dave takin home work 4 2nite unfortunately,Hater
oh pete sorry feel pain man dog austin pasted away seven,Hater
soooo sorry,Hater
oh sorry cold never fun hope get well soon,Hater
going bar night msu graduation made sad jealous im passed part life miss irresponsibility,Hater
im goin blondle give 2 fuck p hi hater sorry mom know cussin aint lady like,Hater
im sry make u miserable im sry im ur baby,Hater
angry want cry upset,Hater
get horny every seven minute guess spock make bad couple,Hater
_intern dare lie really sorry everyone already knew shocked detached internet,Hater
sad say even tiniest thing,Hater
want balik kg morning got headache sad cant go balik kg even take week leave already,Hater
arghh make mad stupid ppl hope go well person get deserves,Hater
man want work 8 30am even tired cause slept day,Hater
ou whatever u like inly u r mr killjoy march 21 btu fuck want man like either yet wanna ride 2,Hater
hate ill even fault allowed complain hangover,Hater
unfortunately correct lost tonight,Hater
_xoxox unfortunately answering hotel phone,Hater
head hurting since yesterday evening make sad,Hater
frustrated,Hater
home yes unfortunately presentation tues wed idiot held prep last week gotta catch,Hater
fairly disappointed frisbee loss,Hater
fuck fuck fuck im upset,Hater
_loves_mcr well guess follow fan others would unfair,Hater
guarantee eventful week poor shamers,Hater
bad got eliminated get seventeenth birthday,Hater
_is_my_prince plsss sorry offended u didnt mean,Hater
bagpuss show trying kill hate properly fear,Hater
also know glandular fever got ill 2 week ago still feeling miserable,Hater
yay didnt know twitter effing jealous going u see nd,Hater
hate talking someone msn respond age think made upset,Hater
testing unhappy robut,Hater
relationship hardwork sad face frustrated stressed sooooooooo behind work,Hater
r p coach daly absolutely miserable day basketball,Hater
packin isnt suceful ii havnt even strtd yet wk hve hayfever anoyin grrrrr nd cnt tke anythin cuz ill hve ovum dose,Hater
_4th_floor bit unfair make video uk residence,Hater
believe rehearsing sunday desperate time want bed playing harvest moon,Hater
laryngitis unfair wonderland turned nightmare,Hater
morning hun know annoyed people,Hater
finding difficult fire interest chelsea arsenal game today enjoyment football taken beating,Hater
unfortunately cap seem roll come penguin playoff,Hater
may damn cold stop doomy gloomy weather please,Hater
hate little bit lot bit favourite flatmate upset see upset,Hater
work break soooo tired even moreso people ugh work 12 hr tomorrow id rather die,Hater
_alectrona_ seen unfortunately,Hater
critical reflection boring,Hater
_ omg awful even got plastic dinosaur hug,Hater
try firefox safari ie lunascape sleipnir unfortunately supported time,Hater
work unfortunately,Hater
soooooooooo depressed want band sooooooooooooooo badly,Hater
fricken wait still sad julia gone kinda hate kitty affair,Hater
yeah coughing hacking even worse million bug bite feel miserable,Hater
like say sorry angry intention sorry,Hater
fucking jealous jb said shipment come yet havnt got yet cry want bad,Hater
nick angry,Hater
blast prom even though got 3hours sleep got obstacle wound aka nasty brush burn elbow,Hater
need beachvolley player getting sad angry,Hater
raining skateboarding well annoyed,Hater
tired even long sleep bloody hell,Hater
chance unfortunately student house sky even wanted reveal score,Hater
oh no chance seeing til dvd release unfair,Hater
freelancing moment getting tired trying find stable job leaving melbourne soon,Hater
oh crap understand look like even im far behind sad day ahead,Hater
unfortunately seem want work linux loading wheel freeze,Hater
sorry dude stayed pub tho,Hater
noticed tbh want peep annoyed comment though,Hater
angry performance ferrari today f1,Hater
kinky unfortunately weird,Hater
sorry hun still gonna take class,Hater
tuenti hoping something happens boring evening,Hater
came back mall exhausted still gonna study lil bit life miserable moment boohoo,Hater
unfortunately friday night session longer b ball skill rapidly eroding,Hater
say sigh miserable day,Hater
still tired even though got,Hater
changed front driver side end link even know broken explains spongyness driving,Hater
sorry hear,Hater
5 20pm boooooring im hungry mum angry oo know know mother day forget,Hater
_com jealous sad face case know,Hater
iam upset cant mom mother day sad,Hater
learning school make totally unhappy,Hater
thank baby still sleeping unfortunately sleep 3 hour,Hater
imagine pain worse even move know going get eight hour shift wish,Hater
dayummm even reunion disappointing,Hater
thankfully mother come home turned disney channel poor doggie cut leg trip vet tuesday methinks,Hater
mean australia unfortunately got addicted nowhere like,Hater
go frikkin swimming going make even tired,Hater
jealous eaten anything today eat something disgusting fatty,Hater
feel like going miserable heartbroken forever,Hater
really sad people steal music eagerly await toyz lt 3,Hater
_pixie_ hate admit desperate housewife,Hater
gaga everything sorry,Hater
ugh sorry bebe lt 3 hug,Hater
horrible act im upset,Hater
miss disneyland even demented miss crazy fool,Hater
stupid even everything still miss,Hater
unfair noone leave party,Hater
ran neighbor dog today even express awful feel put thiink might move,Hater
humanity annoying even,Hater
ninja post making terribly jealous coming town outta town,Hater
bad santa barbara hill composed marshmellows graham cracker hershey,Hater
geez really hate sickness cant even talk properly wanna school friend,Hater
cried like watching movie seven pound ahh sad,Hater
feeling hate going bed feeling upset,Hater
_caroline unfortunate,Hater
omg kidding wtf run cap gown ughhhhhhhh,Hater
sad thing event cause deleted game awhile back quit bumped rank 2 rank 7,Hater
_art harmony steel website seems unfortunately,Hater
annoyed celebrity apprentice finale,Hater
ahh jealous 200 page go stop reading macbeth question failed science quiz,Hater
waking leave depressed unemployed boyfriend really feel awful going make rent,Hater
want robo invitation desperately,Hater
boy awake amp almost midnight coughing like crazy amp even cough syrup w codiene helping rocking room,Hater
annoyed lost phone,Hater
even though stupid dream annoying much isnt mark btw someone else,Hater
ah worst migraine ever even open eye,Hater
ummm intervention alcoholic abuse drug drink hand sanitizer cause desperate get drunk anthony wanna cuddle,Hater
since 6 30 morning tired even close sleep,Hater
sad jon kate 8 jon affair,Hater
heart sooooo sad soul joyful,Hater
waiting get refund r2 game 7 ticket,Hater
upset season finale house fucking sad officially lost mind,Hater
