text,label
"@mardenalmighty YOU KNOW IT!!!! Got the leg workouts for days, but my leg is still fucked! sux ",Molesto
I have a competition  I'm gonna look like crap,Molesto
what a lame Friday!! I need a vacation ,Molesto
Painfully hungry...  Bring my appetizers plz.,Molesto
@stasia15 ....i just got real sad ,Molesto
I think the car buying experience is making me sick. ,Molesto
So sleepy. Friday night was ruined by a stupid shift @ work tmrow ,Molesto
got saturday school tomorrow  blah hate saturday school sleepover in couple weeks XD,Molesto
is all achey. I hope I'm not getting sick  off to bed.,Molesto
I hate going to bed alone at night ,Molesto
"@Luturgi Everyone is gone,cause they hate me. ",Molesto
argh hate how forums don't let you delete posts ,Molesto
sick  i think was applebees food made me sick..,Molesto
i hate coming to work on saturday ,Molesto
@teammxjacobb Lord Bella ur bf is mean!!!!  ,Molesto
I feel like crap ,Molesto
I don't like being sick ,Molesto
i hate sleeping alone ,Molesto
"is one again, locked up in my bedroom, i'm really sick of spending all my time in here, i just want friends yo. ",Molesto
I hate shopping ,Molesto
mmf. I don't like being in an argument with tom  if is wasn't for his stupid friends this wouldn't have happened...,Molesto
"baby, it makes me feel sick looking at those buzzing bees........................ ",Molesto
.I won't be going to the A-Day game if it's raining because of the pathetic no-umbrella-rule in Bryant-Denny. And it is raining now. ,Molesto
JUST GOT UP NOW IM SAD THINK I JUST LOST A FRIEND THAT WANST MADE YET  AND @YUNGSTET IM MAD AS HELL AT U!!!,Molesto
I just dropped off Joaquin at the train station   I hate him working weekends,Molesto
is taking care of his sick mother today. ,Molesto
Can hardly function... SO SICK!!! This is the worst vacation ever ,Molesto
@DonnieWahlberg I'm sick  Come take care of me? hee hee,Molesto
is trying to get over her cold! ,Molesto
I hate my life. Why does school exist in my life. 3 days......... ,Molesto
A COP JUST SHOT A PITBULL THAT WAS ATTACKING A LITTLE BOY!!! IM SOBBING!! SO SAD!!! THE BOY HAS BLOOD EVERYWHERE   ,Molesto
im getting a rash from that necklace. ughhh i hate being allergic to metal. ,Molesto
I HATE CLEANING MY KITCHEN ,Molesto
"trying to cheer up my Girlfriend, because her GRanny is sick ",Molesto
doing bio correspondance. sooo bored. michelle's pissed :S. school on SATURDAY in a bit for ms grekul's stupid bio review. kill me now! ,Molesto
waiting on something...I hate being nervous. I get sick. ,Molesto
I hate windows SW. Modal windows appearing off screen making me think the app is hung... ,Molesto
"is laying bloody slabs in the front garden, and I thought I could spend the weekend potting ",Molesto
so nervous i think im gonna crap my pants ,Molesto
"@parachutesfail I agree, Saturdays are stupid. I have to work all day as well.  ",Molesto
Laying down..got out of work for couple hours! NAP TIME! Sleepy and sick. ,Molesto
laying on my couch sick... not the way I wanted to spend VEISHEA ,Molesto
"@sacredmoment sadly, I didn't see your reply until today!  I was at the pointe hilton at tapatio cliffs in phoenix. Didn't want to leave!",Molesto
Argh I hate waiting ,Molesto
ugh i hate funerals ,Molesto
Omg neva usin the bathroom on the bus eva again that dangerous ass thing tried 2 kill me! Still tryna recover ,Molesto
"Bored, just been blown off by the boyfriend, so he can go out with his mates :'( Gutted ",Molesto
Poor Myk got teh sick.  he's gonna be miserable on our vacation.,Molesto
I hate bumble b's ,Molesto
I hate being yelled at everyone hates me today ,Molesto
is soo drowsy... I hate my meds ,Molesto
my picture looks stupid ,Molesto
sitting at home sick ,Molesto
playoff beard is in its awkward annoyingly scratchy phase ,Molesto
@boreas26 I know I passed out when I get off sorry b  I'm eating real chicken yummmm,Molesto
@LilPecan I doubt anyone would hate someone for being a Libertarian if they understood. Republicans have given us all bad names. ,Molesto
@marcforrest I absolutely HATE it when you get to tweet that ,Molesto
banging headache....AGAIN grrrr ,Molesto
uugghhhh.....I hate gloomy weather ,Molesto
"Boston Bruins Matt Hunwick hospitalized with a spleen injury.  Damn, get well soon Matt. Why do the hockey God's hate the Bruins? Why?",Molesto
working is crap. ,Molesto
Had some ask me to make their site rank 1st in google for the word printing... Where do people get their information? ,Molesto
watching stepbrothers. yay! still sick though ,Molesto
 Sore throat! I have a really bad head cold  and I have a hench bruise from my blood test! ,Molesto
I have a sick puppy baby ,Molesto
@marypascoe hey bubs. how are you doing? I am so bored  help me!!,Molesto
My throat hurts. Stupid weather. ,Molesto
"Is sad bc it's raining and it's just taking time away from spending time with my baby, all bc I can't drive in this stupid weather! ",Molesto
@sofiesunshine - Aww.  I'd hate to be allergic to an animal.,Molesto
@bannedaccount I don't know yet. I just know that I'm already sick of the topic I was gonna do. ,Molesto
Feeling sick again. ,Molesto
Bah. I'm going to the pub.  I can't resist it any longer.  I hate being home alone. ,Molesto
"Newest hobby project is to find rustic furniture and talavera pottery.  Also, cat has been hospitalized for the weekend.   sick kitty",Molesto
@XxJess24xX y do u hate yourself? ,Molesto
at work. Feeling sickly ,Molesto
@nileylovestory hey whatd u video say? Im sick in bed &amp; cant watch it  explain?,Molesto
"Ugh, I feel sick to my stomach ",Molesto
People are annoying ,Molesto
Being sick is not the business... ,Molesto
"im at home wishing it was NoT so ugly out today. houston,tx is so over rated with this rain ",Molesto
I hate hospitals ,Molesto
i hate working on saturday's ,Molesto
I hate the 360 degree view mirrors in changing rooms. Now having a bad hair and fat day ,Molesto
I just hurt the crap out of my finger while playing football with the boys. It's soo swollen and hurts. ,Molesto
Still feeling like crap... ,Molesto
trying to pick out a profile pic with the help of @dfpcmaia but whenever i like one he says it's bad. 12 yr olds are stupid ,Molesto
@ErinMcKenna sorry i updated!!  im addicted and must tweet!!!,Molesto
@jeffr0 I tried to use talkshoe once and stopped because it was crashing  I was really disappointed,Molesto
I think i'm getting sick ,Molesto
Crap.. i ran out of cappuccino ,Molesto
"ugh I hate disappointing my friends  told them I was going to a party, and now I can't because I have to study now that I can see again",Molesto
i hate this stupid hat ,Molesto
Still at 151; disappointed with how badly 256kbps shoutcast works on my phone over 3G ,Molesto
The LSU gold figs at the feed store were crap. ,Molesto
Seriously tho bro pray! The damn security guy said I'm gunna hv 2 swim there  this is stupid! @KourtLoc: Serio.. http://bit.ly/60qCi,Molesto
@Abberss I hate feeling that way ,Molesto
Must continue the never-ending cycle of creating food for consumption. Getting up to go towards that room - the kitchen. I hate cooking ,Molesto
Hate my life sometimes  xx,Molesto
i hate stormy weather ,Molesto
is so cold! ,Molesto
@minastefan ahh. i hate when the power goes out. ,Molesto
Dang! Temperature over 101...i feel like crap too ,Molesto
"@Natasja_Cupcake I didn't mean to!!!!  I was doing something, and I accidentally kicked you off.  ",Molesto
Stupid food ,Molesto
@insearchofnkotb oh no !   What have you been doing with our guys though that everyone has been sick?,Molesto
"listening to oldies radio show, going through dozens of boxes of crap... yippeee, this is MY Saturday night ",Molesto
STUPID BLACKBERRY. MY MEMORYS CRAP ,Molesto
Babyshowerington with mom dukie while I'm hungover and sick ,Molesto
sick of washington.. i just miss my friends ,Molesto
@Niesa09:  So sorry you are sick!   Try chewing on a piece of horseraddish. Its nasty but it helps,Molesto
I HATE the way my blog looks ,Molesto
My dog is sick ,Molesto
 sad faces! It looked like someone died!,Molesto
Ugh... Feeling like death warmed up. All of us are sick  no bueno.,Molesto
oh how i miss the summer of 07  i hate being away at school. i miss my friends.......,Molesto
trying to master &quot;hard&quot; on rockband2.  Stupid 5th button ,Molesto
Is sick of the damn snow ,Molesto
"I think Zydeco popped a hole in the air bed.  Oh, crap.",Molesto
I feel like crap. ,Molesto
is so upset that i'm sick because I wanted to run on the beach at Asbury Park tommorow ,Molesto
Sitting at home...borrreedddd &amp;&amp; sick ,Molesto
Ugh i hate when ppl use you and just throw you aside when they dont need u. ,Molesto
Allergies make my eyes watery and painful. ,Molesto
Can't sleep... Again.  I really hate sleepless nights. Perhaps the stress is getting to me ,Molesto
i feel really sick  being in the emergency room looking at 90 year olds shaking is painful and makes me sick to my stomach... ,Molesto
is so tired of working Sun!!! ,Molesto
i hate when my family gets drunkk ,Molesto
Trying to write a song...... ITS FREAKIN INSANELY HARD!!!! ,Molesto
@Mz_Content04 I need u to hush...I got bored damnit...this mfer getn on my nerves! Miss my guy! ,Molesto
I wanna get over this already.  I hate being sick ,Molesto
To the window to the wall... To sweat drips my ball. Portland had a terrible game against Houston  ? http://blip.fm/~4kgd3,Molesto
is feeling sick  ;going to beddd,Molesto
I hate how all my friends are at Coachella but me. ,Molesto
So i have tonsillitis and strep throat yay...  stupid mouthwash is numming my mouth i hate being sick ,Molesto
Sry i have neglected Twitter  i feel bad! works been crazy but im on now ,Molesto
packing is always so stressfull  i hate this part of moving,Molesto
Ugh. I hate being sick. ,Molesto
Disappointed with Survivor. God. ,Molesto
@onebadppl3 ugh i hate that...im there ,Molesto
@neuroaxon I have a crazy migraine too! Must be the weather. ,Molesto
i feel sick again; urgh ,Molesto
"@Zakupilot256 Eww I hate those sounds.  My PS2 sounds like that sometimes, depending on the disc. Yuck.",Molesto
I need to figure out stuff! I'm so frustrated ,Molesto
I'm so cold! ,Molesto
is going to sleep b/c he feels really sick ,Molesto
sitting home taking care of a sick nephew  wish i could have gone seen my friend's band tonight,Molesto
@aishacol76 yeah i'm bored..but my stupid tweetdeck isn't working ,Molesto
I think i'm gettin sick. ,Molesto
"@fireopal82 Sadly I think so. We're on a vicious cycle, I think. ",Molesto
@shayneloveless i dont get rudd money  stupid government,Molesto
@mylyfesongz How was the club? I wish i went to UPtown now. Im mad! ,Molesto
"@foxylovesme Thanks,Debbers.  I hate beig siiiick. *cries*&lt;3",Molesto
i meant to get into bed by 10:30 or 11...getting up to hike at 7am  i dont get to sleep in until...next weds? =/,Molesto
I hate fiberglass.  http://twitpic.com/3l17h,Molesto
Says that i probably won't even go  and i hate boys,Molesto
Why can't I fall asleep? I keep spooking myself out grr ,Molesto
food is making me sick ,Molesto
Ehh I'm totally frustrated with life at the moment. ,Molesto
i hate being sick and having a stuffy nose. i can't breathe. ,Molesto
boys are so Damn stupid ,Molesto
"Uggh, i feel like i&quot;m getting sick. My throat feel soar.... ",Molesto
I think I'm sick ,Molesto
still sick and so it Steve ,Molesto
"i hate sundays, bought stuff for the ship  watching an all day marathon of scrubs",Molesto
@zachhyte I hate living in Australia  sometimes...,Molesto
@GahDESS GOODNIGHT!  I hate it that I don't get a warning beep. ,Molesto
i hate when there's nothing on tv ,Molesto
@dorait waaaaaaa  my rank is something around 21K,Molesto
Sick at home  wishing I was at Church.,Molesto
I didn't go to my granpas birthday party because im littlebit sick ,Molesto
"i hate homeworks, i don't wanna go to school on monday ",Molesto
"Sleepy  Plus I should study 5 chapters for stupid Envo course ,Dunno when can I finish ",Molesto
@Kacymru sick. ears and throat hurting.  now gotta talk with the welshman for 3 hours ,Molesto
watching zac efron waking you up before heading out to church   i HATE going to church. school tomorrow,Molesto
i hate css ,Molesto
i feels as if my madori was sick of me drinking it and fell off the bench in spite ,Molesto
"@CourtCosmetics heya, who's been giving you grief? ",Molesto
Cant sleep on this stupid bus ,Molesto
Fark! I can't be sick one week before Fashion Week ,Molesto
just woke up really sick  must have been the tuna i ate for dinner,Molesto
just woke up really sick  must have been the tuna i threw up for dinner,Molesto
I have decided to come to this school despite my very disappointing experience ,Molesto
"I HATE my alarm clock, it's been going off every hour haven't slept at all ",Molesto
still sick.  effed up sleeping schedule. clam chowder frm vons is the shiz.,Molesto
@neilmcgwyre disco flu? is that something you'd catch from disco Stu? genuinely sick ,Molesto
feels that she will fall sick again.. ,Molesto
is up sick ,Molesto
Wishes she wasn't so fn stupid ,Molesto
@FrancescAcknet I'd hate to have to look at that notice each time I went to get some milk ,Molesto
LEARNING. Hate it. I have my school leaving examination this week before,Molesto
@amym21 Awwwww  Your dad stil hasn't sorted everything out with the solictor and crap yet?,Molesto
